Overall W-L%, Home W-L%, Away W-L%
.636,.704,.568

Opponent, W-L%
ARI,.250
BAL,.895
BOS,.737
CHW,.429
CLE,.429
COL,.667
DET,.500
HOU,.429
KCR,.714
LAA,.714
LAD,.667
MIN,.667
NYM,.500
OAK,.333
SDP,.667
SEA,.857
SFG,1.000
TBR,.632
TEX,.500
TOR,.579

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
99,2019-07-22,away,MIN,L,Lewis Thorpe,/players/t/thorple01.shtml,CC Sabathia,/players/s/sabatc.01.shtml
100,2019-07-23,away,MIN,W,Aroldis Chapman,/players/c/chapmar01.shtml,Kohl Stewart,/players/s/stewako01.shtml
101,2019-07-24,away,MIN,W,Nestor Cortes,/players/c/cortene01.shtml,Jake Odorizzi,/players/o/odorija01.shtml
102,2019-07-25,away,BOS,L,Rick Porcello,/players/p/porceri01.shtml,Masahiro Tanaka,/players/t/tanakma01.shtml
103,2019-07-26,away,BOS,L,Andrew Cashner,/players/c/cashnan01.shtml,James Paxton,/players/p/paxtoja01.shtml
104,2019-07-27,away,BOS,L,Eduardo Rodriguez,/players/r/rodried05.shtml,CC Sabathia,/players/s/sabatc.01.shtml
105,2019-07-28,away,BOS,W,Domingo German,/players/g/germado01.shtml,Chris Sale,/players/s/salech01.shtml
106,2019-07-30,home,ARI,L,Taylor Clarke,/players/c/clarkta01.shtml,J.A. Happ,/players/h/happja01.shtml
107,2019-07-31,home,ARI,W,Adam Ottavino,/players/o/ottavad01.shtml,Yoshihisa Hirano,/players/h/hiranyo01.shtml
108,2019-08-02,home,BOS,W,James Paxton,/players/p/paxtoja01.shtml,Eduardo Rodriguez,/players/r/rodried05.shtml
109,2019-08-03,home,BOS,W,Domingo German,/players/g/germado01.shtml,Chris Sale,/players/s/salech01.shtml
110,2019-08-03,home,BOS,W,Tommy Kahnle,/players/k/kahnlto01.shtml,Matt Barnes,/players/b/barnema01.shtml
111,2019-08-04,home,BOS,W,J.A. Happ,/players/h/happja01.shtml,David Price,/players/p/priceda01.shtml
112,2019-08-05,away,BAL,W,Adam Ottavino,/players/o/ottavad01.shtml,Paul Fry,/players/f/frypa01.shtml
113,2019-08-06,away,BAL,W,Nestor Cortes,/players/c/cortene01.shtml,Asher Wojciechowski,/players/w/wojcias01.shtml
114,2019-08-07,away,BAL,W,James Paxton,/players/p/paxtoja01.shtml,John Means,/players/m/meansjo01.shtml
115,2019-08-08,away,TOR,W,Domingo German,/players/g/germado01.shtml,Thomas Pannone,/players/p/pannoth01.shtml
116,2019-08-09,away,TOR,L,Sean Reid-Foley,/players/r/reidfse01.shtml,J.A. Happ,/players/h/happja01.shtml
117,2019-08-10,away,TOR,L,Jason Adam,/players/a/adamja01.shtml,Adam Ottavino,/players/o/ottavad01.shtml
118,2019-08-11,away,TOR,W,Masahiro Tanaka,/players/t/tanakma01.shtml,Trent Thornton,/players/t/thorntr01.shtml
119,2019-08-12,home,BAL,W,James Paxton,/players/p/paxtoja01.shtml,Gabriel Ynoa,/players/y/ynoaga01.shtml
120,2019-08-12,home,BAL,W,Joe Mantiply,/players/m/mantijo01.shtml,Ty Blach,/players/b/blachty01.shtml
121,2019-08-13,home,BAL,W,Domingo German,/players/g/germado01.shtml,John Means,/players/m/meansjo01.shtml
122,2019-08-14,home,BAL,W,J.A. Happ,/players/h/happja01.shtml,Dylan Bundy,/players/b/bundydy01.shtml
123,2019-08-15,home,CLE,L,Adam Plutko,/players/p/plutkad01.shtml,Chad Green,/players/g/greench03.shtml
124,2019-08-16,home,CLE,W,Masahiro Tanaka,/players/t/tanakma01.shtml,Aaron Civale,/players/c/civalaa01.shtml
125,2019-08-17,home,CLE,W,James Paxton,/players/p/paxtoja01.shtml,Zach Plesac,/players/p/plesaza01.shtml
126,2019-08-18,home,CLE,L,Mike Clevinger,/players/c/clevimi01.shtml,CC Sabathia,/players/s/sabatc.01.shtml
127,2019-08-20,away,OAK,L,Homer Bailey,/players/b/baileho02.shtml,Domingo German,/players/g/germado01.shtml
128,2019-08-21,away,OAK,L,Mike Fiers,/players/f/fiersmi01.shtml,J.A. Happ,/players/h/happja01.shtml
129,2019-08-22,away,OAK,L,Tanner Roark,/players/r/roarkta01.shtml,Masahiro Tanaka,/players/t/tanakma01.shtml
130,2019-08-23,away,LAD,W,James Paxton,/players/p/paxtoja01.shtml,Hyun-Jin Ryu,/players/r/ryuhy01.shtml
131,2019-08-24,away,LAD,L,Tony Gonsolin,/players/g/gonsoto01.shtml,CC Sabathia,/players/s/sabatc.01.shtml
132,2019-08-25,away,LAD,W,Domingo German,/players/g/germado01.shtml,Clayton Kershaw,/players/k/kershcl01.shtml
