Overall W-L%, Home W-L%, Away W-L%
.531,.593,.469

Opponent, W-L%
ARI,.714
ATL,.421
CHC,.286
CHW,1.000
CIN,.571
CLE,1.000
COL,.667
DET,.667
KCR,.667
LAD,.286
MIA,.684
MIL,.167
MIN,.750
NYY,.500
PHI,.368
PIT,.833
SDP,.500
SFG,.429
STL,.286
WSN,.632

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
144,2019-09-10,home,ARI,W,Zack Wheeler,/players/w/wheelza01.shtml,Zac Gallen,/players/g/galleza01.shtml
145,2019-09-11,home,ARI,W,Steven Matz,/players/m/matzst01.shtml,Robbie Ray,/players/r/rayro02.shtml
146,2019-09-12,home,ARI,W,Marcus Stroman,/players/s/stromma01.shtml,Alex Young,/players/y/youngal01.shtml
147,2019-09-13,home,LAD,L,Clayton Kershaw,/players/k/kershcl01.shtml,Noah Syndergaard,/players/s/syndeno01.shtml
148,2019-09-14,home,LAD,W,Seth Lugo,/players/l/lugose01.shtml,Joe Kelly,/players/k/kellyjo05.shtml
149,2019-09-15,home,LAD,L,Kenley Jansen,/players/j/janseke01.shtml,Seth Lugo,/players/l/lugose01.shtml
150,2019-09-16,away,COL,L,Antonio Senzatela,/players/s/senzaan01.shtml,Steven Matz,/players/m/matzst01.shtml
151,2019-09-17,away,COL,W,Marcus Stroman,/players/s/stromma01.shtml,Tim Melville,/players/m/melviti01.shtml
152,2019-09-18,away,COL,W,Seth Lugo,/players/l/lugose01.shtml,Jairo Diaz,/players/d/diazja01.shtml
153,2019-09-20,away,CIN,W,Jacob deGrom,/players/d/degroja01.shtml,Luis Castillo,/players/c/castilu02.shtml
154,2019-09-21,away,CIN,L,Joel Kuhnel,/players/k/kuhnejo01.shtml,Justin Wilson,/players/w/wilsoju10.shtml
155,2019-09-22,away,CIN,W,Brad Brach,/players/b/brachbr01.shtml,Trevor Bauer,/players/b/bauertr01.shtml
156,2019-09-23,home,MIA,L,Caleb Smith,/players/s/smithca03.shtml,Steven Matz,/players/m/matzst01.shtml
157,2019-09-24,home,MIA,W,Paul Sewald,/players/s/sewalpa01.shtml,Adam Conley,/players/c/conlead01.shtml
158,2019-09-25,home,MIA,W,Jacob deGrom,/players/d/degroja01.shtml,Robert Dugger,/players/d/duggero01.shtml
159,2019-09-26,home,MIA,L,Jeff Brigham,/players/b/brighje01.shtml,Zack Wheeler,/players/w/wheelza01.shtml
160,2019-09-27,home,ATL,W,Marcus Stroman,/players/s/stromma01.shtml,Dallas Keuchel,/players/k/keuchda01.shtml
161,2019-09-28,home,ATL,W,Steven Matz,/players/m/matzst01.shtml,Mike Foltynewicz,/players/f/foltymi01.shtml
162,2019-09-29,home,ATL,W,Chris Mazza,/players/m/mazzach01.shtml,Grant Dayton,/players/d/daytogr01.shtml
