Overall W-L%, Home W-L%, Away W-L%
.414,.457,.370

Opponent, W-L%
ARI,.500
ATL,.571
CHC,.421
CHW,.667
CLE,.333
COL,.333
DET,.500
KCR,.500
LAD,.857
MIA,.286
MIL,.316
MIN,.667
NYM,.500
PHI,.429
PIT,.263
SDP,.429
SFG,.667
STL,.368
WSN,.143

gm#, date, location, opp, w/l, win, win ref, loss, loss ref
98,2018-07-21,home,PIT,L,Nick Kingham,/players/k/kinghni01.shtml,Anthony DeSclafani,/players/d/desclan01.shtml
99,2018-07-22,home,PIT,L,Ivan Nova,/players/n/novaiv01.shtml,Matt Harvey,/players/h/harvema01.shtml
100,2018-07-23,home,STL,W,Jared Hughes,/players/h/hugheja02.shtml,Bud Norris,/players/n/norribu01.shtml
101,2018-07-24,home,STL,L,Sam Tuivailala,/players/t/tuivasa01.shtml,Amir Garrett,/players/g/garream01.shtml
102,2018-07-25,home,STL,W,Sal Romano,/players/r/romansa01.shtml,Jack Flaherty,/players/f/flaheja01.shtml
103,2018-07-26,home,PHI,L,Ranger Suarez,/players/s/suarera01.shtml,Michael Lorenzen,/players/l/lorenmi01.shtml
104,2018-07-27,home,PHI,W,David Hernandez,/players/h/hernada01.shtml,Nick Pivetta,/players/p/pivetni01.shtml
105,2018-07-28,home,PHI,W,Wandy Peralta,/players/p/peralwa01.shtml,Tommy Hunter,/players/h/hunteto02.shtml
106,2018-07-29,home,PHI,W,Luis Castillo,/players/c/castilu02.shtml,Zach Eflin,/players/e/eflinza01.shtml
107,2018-07-31,away,DET,L,Matthew Boyd,/players/b/boydma01.shtml,Homer Bailey,/players/b/baileho02.shtml
108,2018-08-01,away,DET,L,Drew VerHagen,/players/v/verhadr01.shtml,Sal Romano,/players/r/romansa01.shtml
109,2018-08-02,away,WSN,L,Max Scherzer,/players/s/scherma01.shtml,Tyler Mahle,/players/m/mahlety01.shtml
110,2018-08-04,away,WSN,W,Anthony DeSclafani,/players/d/desclan01.shtml,Gio Gonzalez,/players/g/gonzagi01.shtml
111,2018-08-04,away,WSN,L,Jeremy Hellickson,/players/h/hellije01.shtml,Matt Harvey,/players/h/harvema01.shtml
112,2018-08-05,away,WSN,L,Tanner Roark,/players/r/roarkta01.shtml,Luis Castillo,/players/c/castilu02.shtml
113,2018-08-06,away,NYM,L,Noah Syndergaard,/players/s/syndeno01.shtml,Homer Bailey,/players/b/baileho02.shtml
114,2018-08-07,away,NYM,W,Sal Romano,/players/r/romansa01.shtml,Jason Vargas,/players/v/vargaja01.shtml
115,2018-08-08,away,NYM,L,Jacob deGrom,/players/d/degroja01.shtml,Robert Stephenson,/players/s/stephro01.shtml
116,2018-08-10,home,ARI,W,Anthony DeSclafani,/players/d/desclan01.shtml,Clay Buchholz,/players/b/buchhcl01.shtml
117,2018-08-11,home,ARI,W,Amir Garrett,/players/g/garream01.shtml,Archie Bradley,/players/b/bradlar01.shtml
118,2018-08-12,home,ARI,L,Zack Godley,/players/g/godleza01.shtml,Luis Castillo,/players/c/castilu02.shtml
119,2018-08-13,home,CLE,L,Mike Clevinger,/players/c/clevimi01.shtml,Homer Bailey,/players/b/baileho02.shtml
120,2018-08-14,home,CLE,L,Corey Kluber,/players/k/klubeco01.shtml,Sal Romano,/players/r/romansa01.shtml
